Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value
2014,8,9,4,70.35,4,110,0.8,3.1,NA,132
2014,8,9,5,69.37,1.27,76,0.85,3.66,1007.25,144
2014,8,9,6,72.35,1.97,63,0.86,2.04,NA,154
2014,8,9,7,73.47,4,110,0.83,2.21,NA,160
2014,8,9,8,75.79,3.27,71,0.73,3.68,1007.55,124
2014,8,9,9,81.12,4,120,0.64,2.79,NA,95
2014,8,9,10,82.47,NA,NA,0.57,3.46,NA,80
2014,8,9,11,83.63,4.85,233,0.5,4.82,1006.89,72
2014,8,9,12,86.23,NA,NA,0.46,3.46,NA,70
2014,8,9,13,88,7,120,0.43,5.14,NA,58
2014,8,9,14,87.19,8.47,163,0.41,6.45,1004.74,53
2014,8,9,15,87.77,NA,NA,0.42,5.14,NA,54
2014,8,9,16,87.53,11,170,0.35,6.2,NA,44
2014,8,9,17,84.94,10.06,155,0.46,6.73,1003,33
2014,8,9,18,83.77,7.23,150,0.48,NA,NA,46
2014,8,9,19,81.88,8.75,141,0.51,3.8,NA,42
2014,8,9,20,78.58,6.62,143,0.6,5.73,1004.39,55
2014,8,9,21,77,17.36,289,0.6,5.84,NA,15
2014,8,9,22,70.82,4,190,0.81,5.84,NA,18
2014,8,9,23,71.05,6,319,0.85,5.84,1005.9,17
2014,8,10,0,71.05,7.14,21,0.8,3.1,NA,22
2014,8,10,1,69.29,2,80,0.85,2.8,NA,22
2014,8,10,2,69.39,4.32,303,0.81,6.54,1004.67,24
2014,8,10,3,68.59,0.97,128,0.86,3.1,NA,21
2014,8,10,4,66.82,3.89,9,0.91,4.78,NA,28
2014,8,10,5,65.71,1.59,236,0.91,4.25,1004.34,31
2014,8,10,6,68.59,3.58,6,0.91,4.86,NA,31
2014,8,10,7,72.35,4,30,0.8,4.4,NA,24
2014,8,10,8,73.89,0.74,49,0.73,4.84,1004.95,25
2014,8,10,9,79.35,1.51,124,0.63,5,NA,39
2014,8,10,10,82.47,NA,NA,0.53,NA,NA,38
2014,8,10,11,83.44,5.26,257,0.49,6.47,1004.08,37
2014,8,10,12,88,NA,NA,0.43,NA,NA,36
2014,8,10,13,90,NA,NA,0.37,6.2,NA,32
2014,8,10,14,89.71,4.15,252,0.37,7.12,1002.1,30
2014,8,10,15,92.77,NA,NA,0.34,6.06,NA,23
2014,8,10,16,91,NA,NA,0.39,6.2,NA,20
2014,8,10,17,89.83,7.34,199,0.39,10,1000.84,28
2014,8,10,18,88.23,8.04,183,0.44,NA,NA,43
2014,8,10,19,86.23,6.36,184,0.47,5,NA,53
2014,8,10,20,79.63,1.27,51,0.61,5.85,1002.02,49
2014,8,10,21,79.59,2.73,103,0.63,3.8,NA,53
2014,8,10,22,77.82,3.42,67,0.71,4.4,NA,78
2014,8,10,23,75.7,2,40,0.72,2.65,1003.2,86
2014,8,11,0,73.94,3.33,358,0.81,3.1,NA,65
2014,8,11,1,73.94,9.42,358,0.81,3.1,NA,58
2014,8,11,2,71.64,4.92,6,0.77,4.24,1004.07,53
2014,8,11,3,72.82,3.62,347,0.75,2.5,NA,26
2014,8,11,4,72.59,2.82,350,0.76,2.2,NA,20
2014,8,11,5,67.66,3.28,355,0.82,6.48,1005.05,12
2014,8,11,6,73.47,6.99,341,0.74,1.1,NA,13
2014,8,11,7,79.23,7.22,11,0.59,1.9,NA,12
2014,8,11,8,79.54,8.28,8,0.51,9.17,1005.81,12
2014,8,11,9,87.77,9,20,0.39,NA,NA,6
2014,8,11,10,89.77,NA,NA,0.29,NA,NA,11
2014,8,11,11,88.86,9.28,1,0.3,10,1005.5,6
2014,8,11,12,91,NA,NA,0.27,6.2,NA,6
2014,8,11,13,91.23,13,10,0.25,6.2,NA,11
2014,8,11,14,91.53,3.66,17,0.24,9.67,1003.65,10
2014,8,11,15,94.53,NA,NA,0.22,6.2,NA,9
2014,8,11,16,90.88,NA,NA,0.28,NA,NA,9
2014,8,11,17,91.02,0.97,275,0.25,10,1002.53,14
2014,8,11,18,88,4,60,0.37,NA,NA,21
2014,8,11,19,81.59,2,110,0.48,NA,NA,22
2014,8,11,20,81.08,1.67,224,0.4,10,1003.87,23
2014,8,11,21,77.59,4,220,0.57,NA,NA,27
2014,8,11,22,77.23,2,250,0.54,NA,NA,42
2014,8,11,23,73.05,4,270,0.66,8.1,1005.2,50
2014,8,12,0,70.82,1.38,60,0.71,NA,NA,57
2014,8,12,1,70.82,3.65,347,0.72,5,NA,29
2014,8,12,2,68.12,5.16,336,0.65,4.49,1005.6,26
2014,8,12,3,66.82,5.89,353,0.69,3.8,NA,23
2014,8,12,4,72,7.8,31,0.5,3.8,NA,18
2014,8,12,5,69.66,5.72,13,0.56,5.68,1006,15
2014,8,12,6,72.35,6.38,349,0.55,3.1,NA,12
2014,8,12,7,79.23,6.18,12,0.41,3.1,NA,17
2014,8,12,8,79.19,5.32,15,0.42,9.24,1006.91,8
2014,8,12,9,86.23,NA,NA,0.34,5,NA,10
2014,8,12,10,88.23,NA,NA,0.29,NA,NA,12
2014,8,12,11,87.13,6.33,41,0.32,10,1006.8,19
2014,8,12,12,90.35,NA,NA,0.29,6.2,NA,21
2014,8,12,13,91,NA,NA,0.29,6.2,NA,30
2014,8,12,14,88.17,1.05,168,0.32,9.29,1005.32,33
2014,8,12,15,90.12,9,110,0.3,6.2,NA,28
2014,8,12,16,89.77,11,150,0.32,6.2,NA,24
2014,8,12,17,85.42,4.39,152,0.38,9.78,1004.76,31
2014,8,12,18,84,2.81,144,0.49,NA,NA,40
2014,8,12,19,81,9,160,0.54,NA,NA,29
2014,8,12,20,77.68,1.31,122,0.61,7.81,1006.24,64
2014,8,12,21,79.23,1.34,37,0.61,NA,NA,38
2014,8,12,22,81.88,9.42,318,0.48,NA,NA,19
2014,8,12,23,75.47,19.5,259,0.69,6.2,1007.2,23
2014,8,13,0,71.05,6.43,236,0.79,6.2,NA,13
2014,8,13,1,70.82,6.12,64,0.8,6.2,NA,15
2014,8,13,2,68.91,4.62,331,0.81,5.93,1007.35,21
2014,8,13,3,70,2.78,39,0.82,3.1,NA,18
2014,8,13,4,68.23,2,71,0.87,5.92,NA,19
2014,8,13,5,67.17,2.54,64,0.87,6.28,1008.06,38
2014,8,13,6,68,5.24,50,0.87,5,NA,36
2014,8,13,7,68,6.85,78,0.92,3.32,NA,36
2014,8,13,8,67.25,4.99,64,0.87,3.88,1008.45,53
2014,8,13,9,68.82,9,20,0.84,6.2,NA,55
2014,8,13,10,68.82,6.38,11,0.85,6.2,NA,43
2014,8,13,11,67.64,2.91,22,0.91,5.54,1008.96,38
2014,8,13,12,66.82,7.68,8,0.9,6.2,NA,26
2014,8,13,13,66.82,4.59,0,0.91,6.2,NA,17
2014,8,13,14,68.27,3.87,5,0.84,7.32,1008.68,17
2014,8,13,15,70,9.39,7,0.81,6.06,NA,15
2014,8,13,16,72.88,4.91,1,0.79,5.92,NA,19
2014,8,13,17,71.69,3.7,22,0.73,9.62,1008.1,21
2014,8,13,18,72,4,10,0.76,5,NA,24
2014,8,13,19,68.23,1.05,350,0.84,3.8,NA,24
2014,8,13,20,67.44,1.46,49,0.84,9.57,1008.5,26
2014,8,13,21,66.47,2.23,38,0.92,4.4,NA,24
2014,8,13,22,64.47,NA,NA,0.96,3.1,NA,21
2014,8,13,23,64.47,3.48,32,0.96,2.2,1009,29
2014,8,14,0,64.47,6.26,8,0.96,1.9,NA,19
2014,8,14,1,64.47,7,320,0.9,1.6,NA,22
2014,8,14,2,62.94,2.57,357,0.91,2.72,1009.37,22
2014,8,14,3,63.35,6.74,355,0.93,1.2,NA,16
2014,8,14,4,61.59,4.26,344,0.93,1.2,NA,28
2014,8,14,5,60.32,2.93,327,0.93,3.12,1008.78,35
2014,8,14,6,64.23,3.94,347,0.96,1.9,NA,17
2014,8,14,7,68.23,4.19,353,0.84,1.6,NA,25
2014,8,14,8,69.48,5.95,336,0.79,4.51,1009.24,27
2014,8,14,9,75,4,340,0.66,3.8,NA,26
2014,8,14,10,79,4,10,0.58,5,NA,26
2014,8,14,11,79.98,1.65,237,0.51,5.96,1008.46,28
2014,8,14,12,82.23,4,330,0.51,NA,NA,42
2014,8,14,13,84.23,7,300,0.48,NA,NA,48
2014,8,14,14,85.37,6.23,169,0.42,10,1006.86,31
2014,8,14,15,86.23,4,280,0.46,NA,NA,27
2014,8,14,16,84.47,11,180,0.47,NA,NA,26
2014,8,14,17,83.1,7.61,216,0.46,9.29,1005.6,35
2014,8,14,18,81.35,7.22,181,0.52,6.2,NA,32
2014,8,14,19,81.12,6.99,201,0.53,6.2,NA,38
2014,8,14,20,78.33,5.58,218,0.57,7.32,1006.9,37
2014,8,14,21,79.23,4,250,0.54,NA,NA,26
2014,8,14,22,72.82,4,240,0.71,NA,NA,17
2014,8,14,23,70.82,1.44,102,0.78,6.9,1006.6,32
2014,8,15,0,69.05,0.95,60,0.81,5,NA,26
2014,8,15,1,67.29,4,240,0.86,3.8,NA,34
2014,8,15,2,65.73,2.38,43,0.89,6.19,1006.49,32
2014,8,15,3,64.94,3.1,7,0.88,2.5,NA,23
2014,8,15,4,64.94,7,190,0.95,1.9,NA,35
2014,8,15,5,63.69,0.53,11,0.93,4.21,1007.18,71
2014,8,15,6,68.47,4,180,0.91,2.96,NA,102
2014,8,15,7,72.12,4,190,0.8,2.46,NA,121
2014,8,15,8,73.5,2.54,103,0.74,4.13,1008.1,114
2014,8,15,9,79.35,NA,NA,0.62,3.32,NA,64
2014,8,15,10,84,NA,NA,0.5,3.8,NA,47
2014,8,15,11,84.55,2.96,2,0.44,10,1007.57,26
2014,8,15,12,88.23,NA,NA,0.37,NA,NA,17
2014,8,15,13,90,4,290,0.31,NA,NA,12
2014,8,15,14,88.76,2.81,236,0.31,7.32,1006.05,17
2014,8,15,15,90.12,NA,NA,0.33,6.2,NA,34
2014,8,15,16,88.35,4,270,0.34,6.2,NA,48
2014,8,15,17,78.98,13.51,204,0.55,7.32,1005.51,22
2014,8,15,18,74.76,2.07,183,0.68,NA,NA,30
2014,8,15,19,74.52,3.25,86,0.75,NA,NA,27
2014,8,15,20,74,2.86,217,0.71,8.24,1006.19,24
2014,8,15,21,73.17,1.59,85,0.78,3.8,NA,28
2014,8,15,22,73.05,1.51,94,0.78,3.8,NA,33
2014,8,15,23,73.94,6.1,102,0.76,4.78,1006.6,55
2014,8,16,0,73.94,1.59,105,0.76,3.1,NA,70
2014,8,16,1,70.59,3.53,0,0.8,1.9,NA,71
2014,8,16,2,69.03,1.21,13,0.83,5.03,1007.42,88
2014,8,16,3,68.82,1.59,335,0.85,1.6,NA,82
2014,8,16,4,70.35,3.1,357,0.81,1.6,NA,52
2014,8,16,5,66.6,2.74,349,0.84,3.77,1008.29,46
2014,8,16,6,70.35,3.31,1,0.81,0.9,NA,33
2014,8,16,7,75.47,2,160,0.73,1,NA,37
2014,8,16,8,76.97,2.69,13,0.61,5.41,1009.32,49
2014,8,16,9,82.47,3.1,17,0.54,1.9,NA,71
2014,8,16,10,86.23,4,240,0.48,3.1,NA,68
2014,8,16,11,85.12,1.99,102,0.47,3.69,1008.93,48
2014,8,16,12,88.35,4,190,0.44,4.4,NA,44
2014,8,16,13,90.12,4,220,0.38,3.8,NA,38
2014,8,16,14,90.09,3.26,108,0.36,5.3,1007.15,28
2014,8,16,15,91.23,NA,NA,0.39,4.4,NA,52
2014,8,16,16,90,7,270,0.41,3.8,NA,63
2014,8,16,17,87.79,4.66,169,0.41,8.29,1005.99,56
2014,8,16,18,86.23,3.71,152,0.48,3.1,NA,61
2014,8,16,19,82.47,3.97,172,0.58,3.1,NA,74
2014,8,16,20,78.36,1.47,112,0.65,5.84,1006.86,80
2014,8,16,21,77.59,4.26,126,0.73,4.71,NA,89
2014,8,16,22,77.59,3.05,120,0.74,4.01,NA,97
2014,8,16,23,77.47,7.11,94,0.84,3.48,1007.6,172
2014,8,17,0,77.23,4,180,0.85,2.04,NA,209
2014,8,17,1,76.53,4,170,0.8,2.46,NA,72
2014,8,17,2,72.3,6.21,193,0.7,6.22,1008.6,19
2014,8,17,3,72.65,7.51,164,0.73,3.1,NA,23
2014,8,17,4,72.41,10.86,163,0.68,6.06,NA,31
2014,8,17,5,70.22,2.34,97,0.75,6.99,1009.69,27
2014,8,17,6,70.23,3.97,32,0.8,NA,NA,33
2014,8,17,7,74.65,4.76,15,0.69,NA,NA,38
2014,8,17,8,74.12,4.39,18,0.68,5.05,1009.83,36
2014,8,17,9,78.53,4,20,0.59,NA,NA,39
2014,8,17,10,81.41,NA,NA,0.57,5,NA,44
2014,8,17,11,82.4,3.49,116,0.52,5.98,1010,37
2014,8,17,12,85.41,7,100,0.47,NA,NA,36
2014,8,17,13,83.77,NA,NA,0.5,5,NA,28
2014,8,17,14,82.7,7.61,192,0.49,6.92,1009.49,38
2014,8,17,15,85.53,9,170,0.43,4.4,NA,23
2014,8,17,16,85.41,9,150,0.43,3.8,NA,20
2014,8,17,17,83.37,3.83,172,0.48,9.47,1009.67,20
2014,8,17,18,81.65,8.67,137,0.57,4.4,NA,35
2014,8,17,19,78.77,3.99,111,0.61,5,NA,44
2014,8,17,20,75.04,2.33,87,0.7,6.56,1011.13,55
2014,8,17,21,77,2,100,0.69,3.1,NA,73
2014,8,17,22,73.47,1.51,84,0.78,3.1,NA,81
2014,8,17,23,73.47,2.1,160,0.78,5.31,1011.3,93
2014,8,18,0,73.47,1.44,92,0.78,2.5,NA,91
2014,8,18,1,72.35,1.31,54,0.86,1.9,NA,51
2014,8,18,2,70.04,2.13,345,0.82,3.85,1011.75,56
2014,8,18,3,72.12,3.07,48,0.74,1.6,NA,56
2014,8,18,4,70.35,3.32,353,0.81,1.6,NA,34
2014,8,18,5,66.67,2.87,349,0.85,2.77,1011.89,35
2014,8,18,6,68.47,5.42,3,0.84,1.2,NA,27
2014,8,18,7,72.88,3.33,352,0.73,1.1,NA,26
2014,8,18,8,73.68,2.6,43,0.68,5.01,1013.15,39
2014,8,18,9,78.53,2,180,0.59,2.2,NA,35
2014,8,18,10,80.53,2,40,0.57,3.1,NA,38
2014,8,18,11,80.52,2.63,175,0.57,5.9,1012.62,59
2014,8,18,12,83.41,7,120,0.54,5,NA,69
2014,8,18,13,85.41,7,110,0.48,5,NA,80
2014,8,18,14,85.04,6.15,173,0.47,6.47,1011.01,74
2014,8,18,17,84.79,6.99,161,0.46,6.47,1010.21,65
2014,8,18,18,83.41,7,150,0.49,NA,NA,71
2014,8,18,19,80.95,8.39,189,0.57,NA,NA,71
2014,8,18,20,76.52,4.04,159,0.63,6.22,1011.28,74
2014,8,18,21,78.3,4,190,0.6,4.86,NA,57
2014,8,18,22,76.77,6.55,203,0.59,2.8,NA,60
2014,8,18,23,74.77,3.76,221,0.64,1.9,1011.6,74
2014,8,19,0,73,3.32,147,0.74,1.9,NA,61
2014,8,19,1,70.35,3.39,93,0.81,1.6,NA,66
2014,8,19,2,69.23,2.26,90,0.83,2.57,1011.72,74
2014,8,19,3,68.47,1.53,70,0.86,4.64,NA,88
2014,8,19,4,68.47,3.3,40,0.86,4.11,NA,94
2014,8,19,5,67.08,1.06,100,0.87,2.73,1012.08,97
2014,8,19,6,70.23,1.53,70,0.86,2.35,NA,111
2014,8,19,7,73,3.32,23,0.79,2.35,NA,107
2014,8,19,8,76.22,3.06,351,0.69,3.37,1012.75,123
2014,8,19,9,81.88,4,260,0.55,3.58,NA,97
2014,8,19,10,84,4,290,0.54,3.68,NA,93
2014,8,19,11,84.44,3.41,217,0.52,5.16,1012.21,78
2014,8,19,12,88,NA,NA,0.47,3.87,NA,69
2014,8,19,13,89.77,4,250,0.42,4.4,NA,61
2014,8,19,14,89.8,8.42,177,0.39,6.35,1010.4,55
2014,8,19,15,90.88,NA,NA,0.37,5,NA,48
2014,8,19,16,88.23,9,200,0.4,NA,NA,13
2014,8,19,17,87.8,7.65,212,0.41,6.9,1009.21,59
2014,8,19,18,84.23,8.5,184,0.5,NA,NA,74
2014,8,19,19,82.23,8.67,183,0.54,NA,NA,80
2014,8,19,20,81.08,8.06,184,0.58,10,1009.97,84
2014,8,19,21,79.23,4.11,169,0.64,NA,NA,78
2014,8,19,22,77.23,3.79,166,0.68,5,NA,70
2014,8,19,23,77.23,3.85,165,0.68,3.08,1010.4,73
2014,8,20,0,75.23,2,220,0.73,3.1,NA,71
2014,8,20,1,75.23,3.48,148,0.73,3.1,NA,68
2014,8,20,2,71.94,1.16,130,0.78,3.94,1009.91,88
2014,8,20,3,72.35,1.3,80,0.8,4.71,NA,99
2014,8,20,4,70.35,3.19,95,0.85,4.11,NA,104
2014,8,20,5,69.09,2.16,84,0.86,3.29,1009.84,106
2014,8,20,6,72.12,1.66,87,0.8,2.92,NA,115
2014,8,20,7,75.23,1.34,77,0.78,2.66,NA,112
2014,8,20,8,75.91,3.8,230,0.73,2.87,1010.57,114
2014,8,20,9,81.12,7,220,0.64,2.54,NA,107
2014,8,20,10,84,NA,NA,0.58,2.84,NA,99
2014,8,20,11,86.51,6.05,202,0.52,4.4,1009.61,81
2014,8,20,12,89.77,7,230,0.42,5.39,NA,69
2014,8,20,13,90.88,NA,NA,0.41,3.8,NA,69
2014,8,20,14,90.08,11.01,183,0.41,6.63,1007.2,77
2014,8,21,0,77.23,3.72,147,0.69,4.55,NA,99
2014,8,21,1,77.23,1.98,163,0.69,4.54,NA,112
2014,8,21,2,73.42,1.36,125,0.8,4.02,1007.05,119
2014,8,21,3,73.47,1.57,56,0.83,3.47,NA,122
2014,8,21,4,73.47,1.34,87,0.83,2.85,NA,133
2014,8,21,5,72.46,1.07,61,0.83,2.7,1006.9,133
2014,8,21,6,73.47,1.31,54,0.83,2.05,NA,140
2014,8,21,7,75.47,4,220,0.82,1.81,NA,153
2014,8,21,8,76.12,0.44,107,0.77,2.05,1007.75,173
2014,8,21,9,79.35,7,210,0.73,1.83,NA,169
2014,8,21,10,82.23,NA,NA,0.66,1.9,NA,163
2014,8,21,11,84.68,2.03,100,0.56,3.2,1007.77,138
2014,8,21,12,88.23,NA,NA,0.53,3.03,NA,141
2014,8,21,13,90,NA,NA,0.5,3.25,NA,137
2014,8,21,14,91,5.79,193,0.47,4.63,1005.57,134
2014,8,21,15,90.35,NA,NA,0.5,2.46,NA,123
2014,8,21,16,90.12,NA,NA,0.48,2.79,NA,113
2014,8,21,17,90.06,5.97,201,0.46,5.63,1004.9,115
2014,8,21,18,86.47,7,220,0.57,3.8,NA,123
2014,8,21,19,84.23,1.98,133,0.62,3.87,NA,145
2014,8,21,20,78.49,11.91,46,0.58,6.45,1006.9,69
2014,8,21,21,77.82,4,190,0.58,5.92,NA,19
2014,8,21,22,77.82,4,260,0.62,3.1,NA,26
2014,8,21,23,77.47,7.49,291,0.62,6.98,1008.9,22
2014,8,22,0,75.47,4,320,0.69,3.1,NA,23
2014,8,22,1,74.05,5.37,38,0.7,2.8,NA,21
2014,8,22,2,72.3,2.89,7,0.75,7.83,1007.74,23
2014,8,22,3,70.82,7,40,0.77,3.1,NA,18
2014,8,22,4,68.59,2.59,350,0.86,2.8,NA,24
2014,8,22,5,66.76,2.87,340,0.89,5.55,1007.64,30
2014,8,22,6,70.59,3.33,352,0.85,2.8,NA,19
2014,8,22,7,73.47,1.54,2,0.78,2.8,NA,23
2014,8,22,8,76.08,0.82,64,0.7,4.73,1008.62,19
2014,8,22,9,79.59,NA,NA,0.64,1.9,NA,22
2014,8,22,10,81.59,NA,NA,0.59,2.2,NA,31
2014,8,22,11,80.61,3.11,245,0.63,5.24,1008.69,42
2014,8,22,12,81.82,NA,NA,0.59,3.8,NA,41
2014,8,22,13,82.05,4,240,0.59,3.8,NA,56
2014,8,22,14,82.52,3.84,237,0.57,8.5,1006.95,72
2014,8,22,15,82.94,7,230,0.61,3.8,NA,76
2014,8,22,16,82.94,NA,NA,0.61,3.1,NA,87
2014,8,22,17,81.82,2.62,175,0.62,4.54,1005.82,91
2014,8,22,18,82.47,6.51,147,0.61,4.33,NA,97
2014,8,22,19,79.82,4,210,0.67,4.33,NA,110
2014,8,22,20,76.66,0.58,121,0.75,5.39,1006.23,124
2014,8,22,21,75.82,3.13,6,0.81,4.25,NA,123
2014,8,22,22,75.82,4,210,0.81,4.25,NA,110
2014,8,22,23,73.94,1.98,143,0.86,4.18,1006.3,115
2014,8,23,0,75.7,3.4,117,0.82,4.14,NA,120
2014,8,23,1,75.7,3.56,138,0.82,3.58,NA,149
2014,8,23,2,72.58,3.3,202,0.87,3.6,1006.01,142
2014,8,23,3,72.82,4,210,0.91,2.91,NA,142
2014,8,23,4,72.82,4,200,0.91,2.91,NA,128
2014,8,23,5,71.15,1.29,62,0.9,2.61,1006.17,120
2014,8,23,6,72.82,1.44,8,0.91,1.55,NA,138
2014,8,23,7,73.7,7,190,0.88,1.72,NA,134
2014,8,23,8,76.7,1.17,20,0.77,3.22,1006.54,153
2014,8,23,9,81.12,NA,NA,0.69,2.9,NA,133
2014,8,23,10,82.23,NA,NA,0.71,2.91,NA,134
2014,8,23,11,85.01,1.28,89,0.58,4.4,1006.04,116
2014,8,23,12,88,NA,NA,0.52,3.58,NA,106
2014,8,23,13,89.77,NA,NA,0.5,4.63,NA,87
2014,8,23,14,88.42,6.73,196,0.49,3.63,1003.75,83
2014,8,23,15,88,NA,NA,0.52,2.2,NA,108
2014,8,23,16,87.3,5.65,149,0.54,2.2,NA,95
2014,8,23,17,85.99,5.45,223,0.53,5.85,1003.39,104
2014,8,23,18,85.18,4,160,0.6,4.71,NA,118
2014,8,23,19,80.95,4.48,193,0.69,4.25,NA,133
2014,8,23,20,77.05,2.11,125,0.75,5.57,1004.98,151
2014,8,23,21,80.3,4,210,0.76,3.32,NA,171
2014,8,23,22,80.3,7.73,111,0.69,6.06,NA,35
2014,8,23,23,73,9.86,229,0.79,6.06,1006.1,26
2014,8,24,0,73,7.54,348,0.78,6.06,NA,20
2014,8,24,1,71.77,16,330,0.77,5.58,NA,25
2014,8,24,2,70.96,8.45,339,0.78,5.3,1005.34,31
2014,8,24,3,71.77,4,0,0.88,2.5,NA,35
2014,8,24,4,71.77,4.35,170,0.87,5.7,NA,39
2014,8,24,5,70.22,1.49,287,0.83,5,1007.25,45
2014,8,24,6,71.53,1.36,257,0.88,2.2,NA,29
2014,8,24,7,74.41,7,40,0.76,3.1,NA,3
2014,8,24,8,74.31,7.21,346,0.66,6.03,1007.77,6
2014,8,24,9,80.95,7,30,0.43,3.1,NA,7
2014,8,24,10,80.3,7,350,0.42,4.4,NA,5
2014,8,24,11,84.32,5.35,342,0.39,9.52,1007.44,4
2014,8,24,12,87.18,NA,NA,0.36,6.2,NA,8
2014,8,24,13,87.18,NA,NA,0.36,5,NA,6
2014,8,24,14,85.77,3.1,328,0.36,9.67,1006.37,10
2014,8,24,15,89.95,NA,NA,0.32,6.2,NA,7
2014,8,24,16,87.3,NA,NA,0.35,6.2,NA,6
2014,8,24,17,84.31,1.59,97,0.4,7.22,1006.05,7
2014,8,24,18,81.88,3.79,94,0.5,6.2,NA,12
2014,8,24,19,79,6.64,101,0.65,NA,NA,17
2014,8,24,20,77.67,4.27,114,0.62,10,1008.18,46
2014,8,24,21,77,4,40,0.63,NA,NA,44
2014,8,24,22,75,7,30,0.67,4.4,NA,38
2014,8,24,23,72.88,3.89,59,0.73,6.9,1009.9,25
2014,8,25,0,72,2.45,48,0.76,NA,NA,16
2014,8,25,1,71.77,2.23,38,0.77,NA,NA,27
2014,8,25,2,68.29,2.8,25,0.78,9.41,1010.61,24
2014,8,25,3,68,6.41,10,0.84,2.5,NA,27
2014,8,25,4,64.47,6.41,0,0.9,2.5,NA,19
2014,8,25,5,62.96,5.2,350,0.87,5.74,1011.3,15
2014,8,25,6,68.23,6.33,352,0.84,2.5,NA,16
2014,8,25,7,73,6.4,11,0.63,2.8,NA,17
2014,8,25,8,75.5,4.72,22,0.52,9.18,1012.4,17
2014,8,25,9,81.65,8.31,348,0.42,NA,NA,10
2014,8,25,10,83.65,4,330,0.35,6.2,NA,7
2014,8,25,11,83.85,8.33,331,0.32,9.67,1012.19,7
2014,8,25,12,87.53,NA,NA,0.26,6.2,NA,9
2014,8,25,13,89.3,NA,NA,0.22,6.2,NA,7
2014,8,25,14,87.87,3.49,332,0.24,9.67,1010.08,9
2014,8,25,15,89.3,11,10,0.25,6.2,NA,6
2014,8,25,16,89.3,9,10,0.23,6.2,NA,6
2014,8,25,17,86.62,1.43,104,0.26,9.67,1009.63,8
2014,8,25,18,83.77,6.2,176,0.32,NA,NA,11
2014,8,25,19,81.65,4,170,0.33,NA,NA,18
2014,8,25,20,79.6,5.36,199,0.37,10,1011.42,21
2014,8,25,21,80.53,4,220,0.4,NA,NA,30
2014,8,25,22,73.47,4,230,0.54,NA,NA,26
2014,8,25,23,70.82,1.03,96,0.63,8.1,1012.2,26
2014,8,26,0,68.82,7,220,0.73,NA,NA,41
2014,8,26,1,66.82,1.97,173,0.78,4.4,NA,35
2014,8,26,2,63.77,2.86,203,0.8,6.2,1012.95,39
2014,8,26,3,63.82,3.36,353,0.81,2.2,NA,40
2014,8,26,4,62.29,3.07,338,0.8,1.9,NA,23
2014,8,26,5,60.76,4.63,347,0.79,4.93,1013.42,27
2014,8,26,6,65.05,5.96,356,0.77,1.9,NA,15
2014,8,26,7,73.47,6.33,348,0.54,2.2,NA,19
2014,8,26,8,75.27,2.64,22,0.49,8.77,1014.43,19
2014,8,26,9,83.77,NA,NA,0.34,3.1,NA,17
2014,8,26,10,87.53,NA,NA,0.3,3.1,NA,17
2014,8,26,11,87.38,2.96,299,0.28,9.57,1014.13,13
2014,8,26,12,92.65,NA,NA,0.22,NA,NA,10
2014,8,26,13,94.41,NA,NA,0.16,NA,NA,6
2014,8,26,14,94.3,1.56,7,0.16,10,1012.33,8
2014,8,26,15,96.3,4,300,0.15,NA,NA,10
2014,8,26,16,94.53,4,0,0.16,NA,NA,6
2014,8,26,17,91.55,2.74,197,0.17,10,1011.56,13
2014,8,26,18,87.77,4,150,0.23,NA,NA,19
2014,8,26,19,84,6.49,167,0.29,NA,NA,27
2014,8,26,20,83.05,5.14,200,0.3,8.35,1012.61,31
2014,8,26,21,84.71,4,170,0.33,3.8,NA,29
2014,8,26,22,78.77,3.76,201,0.42,3.1,NA,39
2014,8,26,23,72.12,1.58,105,0.57,4.78,1012.8,57
2014,8,27,0,70.35,1.77,80,0.64,3.1,NA,71
2014,8,27,1,68.47,1.55,53,0.73,2.8,NA,68
2014,8,27,2,65.58,0.68,320,0.74,5.16,1012.8,79
2014,8,27,3,64.7,3.5,34,0.78,1.9,NA,89
2014,8,27,4,64.7,2,200,0.78,1.9,NA,45
2014,8,27,5,62.4,2.56,39,0.78,5,1013.15,31
2014,8,27,6,64.94,4,0,0.73,1.1,NA,21
2014,8,27,7,73.23,6.36,359,0.55,1.2,NA,27
2014,8,27,8,75.9,2.85,2,0.48,7.49,1014.01,24
2014,8,27,9,82.47,2,90,0.39,2.5,NA,30
2014,8,27,10,86.47,4,70,0.34,5,NA,25
2014,8,27,11,88.63,3.45,90,0.3,8.24,1013.93,38
2014,8,27,12,91,2,120,0.29,NA,NA,43
2014,8,27,13,92.77,7,210,0.27,NA,NA,48
2014,8,27,14,93.06,6.1,170,0.24,9.15,1012.39,48
2014,8,27,15,92.77,NA,NA,0.28,NA,NA,47
2014,8,27,16,89.77,11,150,0.31,NA,NA,63
2014,8,27,17,88.62,7.5,191,0.31,8.66,1011.94,62
2014,8,27,18,83.77,4.59,160,0.4,NA,NA,67
2014,8,27,19,79,7,160,0.5,5,NA,73
2014,8,27,20,76.55,2.53,152,0.58,5.96,1012.96,82
2014,8,27,21,80.77,3.76,149,0.52,3.8,NA,94
